id,nenshu,"name",rating,rating_count,"daily_hours_worked","created_at","updated_at"
2620,407,"株式会社クレオ",67,32,"9-10","2016-11-08 23:18:14","2016-11-08 23:18:14"
2621,317,"株式会社Ｉ２Ｃ",65,32,"8-9","2016-11-08 23:18:15","2016-11-08 23:18:15"
2622,350,"株式会社イー・スピリット",62,32,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2623,350,"TSRソリューションズ株式会社",58,28,"10-11","2016-11-08 23:18:15","2016-11-08 23:18:15"
2624,443,"株式会社ラクス",78,31,"8-9","2016-11-08 23:18:15","2016-11-08 23:18:15"
2625,317,"株式会社オムニバス・ジャパン",73,39,"10-11","2016-11-08 23:18:15","2016-11-08 23:18:15"
2626,300,"日本アクセス株式会社",72,31,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2627,463,"月電ソフトウェア株式会社",64,25,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2628,320,"ユニシステム株式会社",57,31,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2629,417,"株式会社エムエム総研",88,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2630,430,"カルチュア・コンビニエンス・クラブ株式会社",73,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2631,329,"株式会社日本テレメッセージ",70,30,"9-10","2016-11-08 23:18:16","2016-11-08 23:18:16"
2632,400,"株式会社GENOVA",67,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2633,475,"富士通テンテクノロジ株式会社",63,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2634,450,"株式会社コスモテック",63,27,"8-9","2016-11-08 23:18:16","2016-11-08 23:18:16"
2635,425,"株式会社インファクトリー",63,30,"9-10","2016-11-08 23:18:16","2016-11-08 23:18:16"
2636,493,"株式会社ジー・モード",60,30,"9-10","2016-11-08 23:18:16","2016-11-08 23:18:16"
2637,350,"株式会社ＪＭＣ",51,30,"9-10","2016-11-08 23:18:16","2016-11-08 23:18:16"
2641,300,"株式会社オヤマダ",77,29,"9-10","2016-11-08 23:18:17","2016-11-08 23:18:17"
2642,559,"株式会社ソフトクリエイト",74,21,"10-11","2016-11-08 23:18:17","2016-11-08 23:18:17"
2643,325,"株式会社テレネット",65,29,"8-9","2016-11-08 23:18:17","2016-11-08 23:18:17"
2644,390,"インタセクト・コミュニケーションズ株式会社",65,29,"9-10","2016-11-08 23:18:17","2016-11-08 23:18:17"
2645,650,"株式会社クラスト",65,29,"10-11","2016-11-08 23:18:17","2016-11-08 23:18:17"
2646,500,"株式会社ＣＢＳテクノ",62,29,"9-10","2016-11-08 23:18:17","2016-11-08 23:18:17"
2647,350,"アイティシーネットワーク株式会社",60,29,"9-10","2016-11-08 23:18:18","2016-11-08 23:18:18"
2648,307,"関越ソフトウェア株式会社",53,29,"9-10","2016-11-08 23:18:18","2016-11-08 23:18:18"
2652,450,"株式会社テレコードコーポレーション",93,28,"8-9","2016-11-08 23:18:18","2016-11-08 23:18:18"
2654,375,"株式会社ディ・ポップス",81,28,"9-10","2016-11-08 23:18:18","2016-11-08 23:18:18"
2656,450,"株式会社ケイネックス",76,18,"8-9","2016-11-08 23:18:19","2016-11-08 23:18:19"
2657,350,"財団法人国際医学情報センター",75,28,"8-9","2016-11-08 23:18:19","2016-11-08 23:18:19"
2658,470,"NHN PlayArt 株式会社",71,28,"9-10","2016-11-08 23:18:19","2016-11-08 23:18:19"
2659,330,"株式会社ゴルフスタジアム",70,28,"9-10","2016-11-08 23:18:19","2016-11-08 23:18:19"
2660,670,"株式会社マピオン",67,28,"8-9","2016-11-08 23:18:19","2016-11-08 23:18:19"
2661,325,"株式会社アーツテック",66,23,"9-10","2016-11-08 23:18:19","2016-11-08 23:18:19"
2662,500,"株式会社イスモ",64,28,"8-9","2016-11-08 23:18:19","2016-11-08 23:18:19"
2664,450,"日立インターメディックス株式会社",61,17,"9-10","2016-11-08 23:18:19","2016-11-08 23:18:19"
2665,390,"首都圏コンピュータ技術者株式会社",59,28,"8-9","2016-11-08 23:18:20","2016-11-08 23:18:20"
2668,306,"株式会社リジョブ",79,27,"9-10","2016-11-08 23:18:20","2016-11-08 23:18:20"
2669,503,"株式会社ナビタイムジャパン",78,27,"10-11","2016-11-08 23:18:20","2016-11-08 23:18:20"
2670,350,"アイ・エス・エー株式会社",74,27,"9-10","2016-11-08 23:18:20","2016-11-08 23:18:20"
2671,400,"株式会社インフロント",73,24,"9-10","2016-11-08 23:18:20","2016-11-08 23:18:20"
2672,750,"ドコモサービス東北株式会社",72,27,"8-9","2016-11-08 23:18:20","2016-11-08 23:18:20"
2674,350,"株式会社WiZ",65,27,"8-9","2016-11-08 23:18:23","2016-11-08 23:18:23"
2675,650,"株式会社NTTデータ グローバルソリューションズ",64,27,"8-9","2016-11-08 23:18:23","2016-11-08 23:18:23"
2676,638,"株式会社豊通シスコム",61,27,"9-10","2016-11-08 23:18:23","2016-11-08 23:18:23"
2677,350,"日本アイ・ビー・エム・ビズインテック株式会社",60,27,"9-10","2016-11-08 23:18:23","2016-11-08 23:18:23"
2678,590,"ジー・アイアール・コーポレーション株式会社",47,27,"8-9","2016-11-08 23:18:23","2016-11-08 23:18:23"
2683,495,"Fringe81株式会社",93,26,"9-10","2016-11-08 23:18:24","2016-11-08 23:18:24"
2684,575,"株式会社ネクスト",82,26,"10-11","2016-11-08 23:18:24","2016-11-08 23:18:24"
2685,317,"株式会社アライズ",76,26,"9-10","2016-11-08 23:18:24","2016-11-08 23:18:24"
2686,625,"NECマネジメントパートナー株式会社",74,26,"8-9","2016-11-08 23:18:24","2016-11-08 23:18:24"
2687,479,"株式会社シーエー・モバイル",74,26,"10-11","2016-11-08 23:18:24","2016-11-08 23:18:24"
2688,517,"株式会社アイフィールド",73,28,"8-9","2016-11-08 23:18:24","2016-11-08 23:18:24"
2689,650,"株式会社オウルテック",72,26,"9-10","2016-11-08 23:18:24","2016-11-08 23:18:24"
2690,350,"株式会社テクノ・カルチャー・システム",65,25,"8-9","2016-11-08 23:18:24","2016-11-08 23:18:24"
2691,425,"株式会社BFT",61,26,"9-10","2016-11-08 23:18:24","2016-11-08 23:18:24"
2692,313,"株式会社ACNモバイル",60,26,"9-10","2016-11-08 23:18:25","2016-11-08 23:18:25"
2693,390,"株式会社システムハウスアイエヌジー",55,26,"9-10","2016-11-08 23:18:25","2016-11-08 23:18:25"
2694,617,"株式会社リード・レックス",52,26,"10-11","2016-11-08 23:18:25","2016-11-08 23:18:25"
2695,417,"ネクストフィールド株式会社",87,25,"9-10","2016-11-08 23:18:25","2016-11-08 23:18:25"
2696,341,"株式会社アウローラ",75,25,"10-11","2016-11-08 23:18:25","2016-11-08 23:18:25"
2698,310,"株式会社ネットワークソリューション",74,25,"9-10","2016-11-08 23:18:25","2016-11-08 23:18:25"
2699,450,"株式会社ソリューション・アンド・テクノロジー",69,25,"8-9","2016-11-08 23:18:26","2016-11-08 23:18:26"
2700,417,"株式会社フレッシュネス",69,25,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2701,350,"イーブロードコミュニケーションズ株式会社",68,25,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2702,450,"株式会社ファンテクノロジー",67,25,"8-9","2016-11-08 23:18:26","2016-11-08 23:18:26"
2703,930,"ＺＴＥジャパン株式会社",67,17,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2704,392,"株式会社笑ジャパン",66,25,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2705,500,"株式会社gumi",66,25,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2706,450,"株式会社ニップス",66,25,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2707,430,"株式会社ダイハツテクナー",66,22,"9-10","2016-11-08 23:18:26","2016-11-08 23:18:26"
2708,559,"（社）日本自動車連盟",65,25,"8-9","2016-11-08 23:18:26","2016-11-08 23:18:26"
2709,350,"パナソニック システムデザイン株式会社",65,25,"10-11","2016-11-08 23:18:28","2016-11-08 23:18:28"
2710,350,"ケーブルテレビ株式会社",65,25,"9-10","2016-11-08 23:18:28","2016-11-08 23:18:28"
2711,300,"ロータスビジネスコンサルティング株式会社",64,22,"9-10","2016-11-08 23:18:28","2016-11-08 23:18:28"
2712,300,"株式会社リンクバル",61,25,"9-10","2016-11-08 23:18:28","2016-11-08 23:18:28"
2714,363,"株式会社ＤＦＩ",92,24,"10-11","2016-11-08 23:18:28","2016-11-08 23:18:28"
2715,510,"株式会社デンソークリエイト",78,24,"9-10","2016-11-08 23:18:28","2016-11-08 23:18:28"
2716,410,"九州通信ネットワーク株式会社",77,24,"8-9","2016-11-08 23:18:29","2016-11-08 23:18:29"
2717,1050,"株式会社日本医療データセンター",70,8,"9-10","2016-11-08 23:18:29","2016-11-08 23:18:29"
2718,528,"株式会社NTTデータシステムズ",67,22,"9-10","2016-11-08 23:18:29","2016-11-08 23:18:29"
2719,450,"株式会社コンピュータ技研",66,24,"9-10","2016-11-08 23:18:29","2016-11-08 23:18:29"
2721,350,"タイムズコミュニケーション株式会社",63,24,"10-11","2016-11-08 23:18:29","2016-11-08 23:18:29"
2723,425,"セジデム株式会社",58,23,"9-10","2016-11-08 23:18:29","2016-11-08 23:18:29"
2727,450,"株式会社フジテレコムズ",82,23,"10-11","2016-11-08 23:18:31","2016-11-08 23:18:31"
2728,838,"アイ・エム・エス・ジャパン株式会社",77,23,"8-9","2016-11-08 23:18:31","2016-11-08 23:18:31"
2729,583,"株式会社ＡＢシステムソリューション",72,23,"9-10","2016-11-08 23:18:31","2016-11-08 23:18:31"
2730,417,"ＧＭＯメイクショップ株式会社",71,23,"9-10","2016-11-08 23:18:31","2016-11-08 23:18:31"
2731,357,"リス株式会社",70,23,"10-11","2016-11-08 23:18:32","2016-11-08 23:18:32"
2732,617,"株式会社日立超LSIシステムズ",69,23,"8-9","2016-11-08 23:18:32","2016-11-08 23:18:32"
2733,300,"株式会社デジサーチ アンド アドバタイジング",69,17,"10-11","2016-11-08 23:18:32","2016-11-08 23:18:32"
2734,338,"関西ブロードバンド株式会社",66,23,"10-11","2016-11-08 23:18:32","2016-11-08 23:18:32"
2735,414,"ピー・シー・エー株式会社",66,23,"8-9","2016-11-08 23:18:32","2016-11-08 23:18:32"
2736,450,"ソフトバンクアットワーク株式会社",64,23,"9-10","2016-11-08 23:18:32","2016-11-08 23:18:32"
2738,358,"株式会社アイズ",63,23,"8-9","2016-11-08 23:18:32","2016-11-08 23:18:32"
2740,417,"株式会社オープンキューブ",58,22,"9-10","2016-11-08 23:18:34","2016-11-08 23:18:34"
2741,450,"ジェイエムテクノロジー株式会社",56,23,"9-10","2016-11-08 23:18:34","2016-11-08 23:18:34"
2744,467,"株式会社ルーク",84,22,"10-11","2016-11-08 23:18:34","2016-11-08 23:18:34"
2746,510,"株式会社ライブドア",83,22,"10-11","2016-11-08 23:18:34","2016-11-08 23:18:34"
2747,400,"ムトーアイテックス株式会社",82,22,"9-10","2016-11-08 23:18:34","2016-11-08 23:18:34"
2748,450,"株式会社イメージ・マジック",80,22,"10-11","2016-11-08 23:18:35","2016-11-08 23:18:35"
2749,428,"株式会社ｊｉｇ．ｊｐ",74,22,"9-10","2016-11-08 23:18:35","2016-11-08 23:18:35"
2750,486,"株式会社オンド",72,21,"8-9","2016-11-08 23:18:35","2016-11-08 23:18:35"
2751,533,"株式会社豊通マシナリー",71,22,"10-11","2016-11-08 23:18:35","2016-11-08 23:18:35"
2752,364,"株式会社ネットテン",70,22,"9-10","2016-11-08 23:18:35","2016-11-08 23:18:35"
2753,450,"株式会社イーツー・インフォ",69,20,"9-10","2016-11-08 23:18:35","2016-11-08 23:18:35"
2754,400,"株式会社データクラフト",69,15,"8-9","2016-11-08 23:18:35","2016-11-08 23:18:35"
2755,410,"株式会社ヘキサドライブ",68,22,"8-9","2016-11-08 23:18:35","2016-11-08 23:18:35"
2756,317,"株式会社日本電算",66,18,"8-9","2016-11-08 23:18:35","2016-11-08 23:18:35"
2757,350,"株式会社センチュリー２１・ジャパン",62,22,"8-9","2016-11-08 23:18:35","2016-11-08 23:18:35"
2758,300,"アイコミュニケーション株式会社",61,22,"9-10","2016-11-08 23:18:36","2016-11-08 23:18:36"
2761,383,"株式会社クリーブ",53,16,"10-11","2016-11-08 23:18:36","2016-11-08 23:18:36"
2762,433,"株式会社プロデュース・オン・デマンド",52,22,"9-10","2016-11-08 23:18:36","2016-11-08 23:18:36"
2769,550,"株式会社LOCUS",89,21,"10-11","2016-11-08 23:18:37","2016-11-08 23:18:37"
2770,500,"キャリバン株式会社",79,21,"9-10","2016-11-08 23:18:37","2016-11-08 23:18:37"
2771,590,"NECソリューションイノベータ株式会社",78,21,"9-10","2016-11-08 23:18:37","2016-11-08 23:18:37"
2772,750,"株式会社大和総研ビジネス・イノベーション",76,21,"10-11","2016-11-08 23:18:37","2016-11-08 23:18:37"
2773,400,"株式会社ネットレックス",75,16,"8-9","2016-11-08 23:18:37","2016-11-08 23:18:37"
2774,388,"国土情報開発株式会社",73,21,"8-9","2016-11-08 23:18:37","2016-11-08 23:18:37"
2775,575,"株式会社インデックス",73,21,"9-10","2016-11-08 23:18:39","2016-11-08 23:18:39"
2776,450,"株式会社エスプール",72,21,"10-11","2016-11-08 23:18:39","2016-11-08 23:18:39"
2777,450,"株式会社フォーシーズ",71,21,"9-10","2016-11-08 23:18:39","2016-11-08 23:18:39"
2778,330,"株式会社クレオマーケティング",70,21,"9-10","2016-11-08 23:18:39","2016-11-08 23:18:39"
2780,517,"株式会社ＵＣＯＭ",68,17,"10-11","2016-11-08 23:18:39","2016-11-08 23:18:39"
2781,550,"株式会社DAサーチ＆リンク",67,21,"10-11","2016-11-08 23:18:39","2016-11-08 23:18:39"
2782,938,"CAテクノロジーズ株式会社",65,21,"8-9","2016-11-08 23:18:39","2016-11-08 23:18:39"
2783,317,"株式会社ブール・ジャパン",63,21,"9-10","2016-11-08 23:18:40","2016-11-08 23:18:40"
2784,383,"株式会社フルタイムシステム",63,21,"9-10","2016-11-08 23:18:40","2016-11-08 23:18:40"
2785,443,"株式会社アール・エム",60,21,"10-11","2016-11-08 23:18:40","2016-11-08 23:18:40"
2786,350,"コンピュータ・エンジニアリング株式会社",46,11,"9-10","2016-11-08 23:18:40","2016-11-08 23:18:40"
2795,650,"株式会社ホームズ",92,20,"9-10","2016-11-08 23:18:41","2016-11-08 23:18:41"
2797,550,"株式会社アクシスウェア",89,20,"8-9","2016-11-08 23:18:41","2016-11-08 23:18:41"
2800,331,"株式会社4B",80,20,"8-9","2016-11-08 23:18:42","2016-11-08 23:18:42"
2801,350,"株式会社グッドクロス",73,20,"8-9","2016-11-08 23:18:42","2016-11-08 23:18:42"
2802,579,"株式会社システム情報",69,20,"8-9","2016-11-08 23:18:42","2016-11-08 23:18:42"
2803,350,"株式会社バリューＨＲ",67,20,"8-9","2016-11-08 23:18:42","2016-11-08 23:18:42"
2804,425,"株式会社ジェーエムエーシステムズ",66,20,"10-11","2016-11-08 23:18:42","2016-11-08 23:18:42"
2806,350,"株式会社スタクロ",63,17,"9-10","2016-11-08 23:18:43","2016-11-08 23:18:43"
2807,450,"キヤノンイメージングシステムズ株式会社",61,20,"9-10","2016-11-08 23:18:43","2016-11-08 23:18:43"
2808,317,"株式会社ピークアドバンス",60,20,"9-10","2016-11-08 23:18:43","2016-11-08 23:18:43"
2809,600,"株式会社テクノトップ",60,18,"9-10","2016-11-08 23:18:43","2016-11-08 23:18:43"
2811,350,"株式会社トレンドメイク",56,20,"10-11","2016-11-08 23:18:43","2016-11-08 23:18:43"
2812,350,"富士商株式会社",55,20,"10-11","2016-11-08 23:18:43","2016-11-08 23:18:43"
2813,360,"株式会社アイビス",51,20,"8-9","2016-11-08 23:18:44","2016-11-08 23:18:44"
2821,450,"株式会社スーパーソフトウエア",80,19,"10-11","2016-11-08 23:18:46","2016-11-08 23:18:46"
2822,323,"有限会社クワデータ",79,19,"8-9","2016-11-08 23:18:46","2016-11-08 23:18:46"
2824,341,"株式会社産業編集センター",78,19,"10-11","2016-11-08 23:18:46","2016-11-08 23:18:46"
2825,450,"ナショナルソフトウェア株式会社",77,19,"9-10","2016-11-08 23:18:46","2016-11-08 23:18:46"
2826,450,"株式会社シーベース",75,19,"8-9","2016-11-08 23:18:47","2016-11-08 23:18:47"
2827,410,"株式会社アイ・オー・エス",75,19,"8-9","2016-11-08 23:18:47","2016-11-08 23:18:47"
2828,400,"株式会社ファランクス",75,19,"10-11","2016-11-08 23:18:47","2016-11-08 23:18:47"
2829,500,"株式会社ユードム",70,19,"10-11","2016-11-08 23:18:47","2016-11-08 23:18:47"
2830,350,"株式会社シンメトリック",69,19,"8-9","2016-11-08 23:18:47","2016-11-08 23:18:47"
2831,550,"株式会社ウイズ",65,19,"9-10","2016-11-08 23:18:47","2016-11-08 23:18:47"
2832,550,"株式会社ECHIGOYA",64,19,"8-9","2016-11-08 23:18:47","2016-11-08 23:18:47"
2833,350,"株式会社インテリジェントターミナル総合研究所",64,8,"9-10","2016-11-08 23:18:47","2016-11-08 23:18:47"
2834,530,"日信電子サービス株式会社",62,19,"10-11","2016-11-08 23:18:47","2016-11-08 23:18:47"
2835,400,"株式会社データサービス",59,19,"9-10","2016-11-08 23:18:48","2016-11-08 23:18:48"
2836,400,"公益情報システム株式会社",56,13,"9-10","2016-11-08 23:18:48","2016-11-08 23:18:48"
2837,383,"株式会社ジャパックス",53,19,"10-11","2016-11-08 23:18:48","2016-11-08 23:18:48"
2840,650,"ノーテルネットワークス株式会社",80,18,"8-9","2016-11-08 23:18:48","2016-11-08 23:18:48"
2842,677,"シャープシステムプロダクト株式会社",77,18,"9-10","2016-11-08 23:18:48","2016-11-08 23:18:48"
2844,450,"ＧＭＯグローバルサイン株式会社",74,18,"10-11","2016-11-08 23:18:49","2016-11-08 23:18:49"
2846,567,"ブルームバーグ・Ｌ．Ｐ．",72,18,"9-10","2016-11-08 23:18:49","2016-11-08 23:18:49"
2847,417,"ランドシステム株式会社",71,18,"9-10","2016-11-08 23:18:49","2016-11-08 23:18:49"
2848,750,"株式会社Ｓｉｌｂｉｒｄ",70,18,"9-10","2016-11-08 23:18:49","2016-11-08 23:18:49"
2849,410,"株式会社メディア・マジック",69,18,"10-11","2016-11-08 23:18:49","2016-11-08 23:18:49"
2852,300,"みづほ住販株式会社",68,13,"10-11","2016-11-08 23:18:50","2016-11-08 23:18:50"
2853,425,"株式会社富士通九州システムズ",68,12,"9-10","2016-11-08 23:18:50","2016-11-08 23:18:50"
2854,375,"株式会社ネグジット総研",64,18,"9-10","2016-11-08 23:18:50","2016-11-08 23:18:50"
2855,338,"株式会社スマートバリュー",63,18,"8-9","2016-11-08 23:18:50","2016-11-08 23:18:50"
2856,600,"横河ソリューションズ株式会社",63,12,"8-9","2016-11-08 23:18:50","2016-11-08 23:18:50"
2857,438,"GMOペパボ株式会社",60,18,"8-9","2016-11-08 23:18:50","2016-11-08 23:18:50"
2858,317,"ヒューマン株式会社",58,13,"9-10","2016-11-08 23:18:50","2016-11-08 23:18:50"
2859,336,"セントラルメディアサービス株式会社",53,18,"9-10","2016-11-08 23:18:50","2016-11-08 23:18:50"
2860,400,"株式会社ルクサ",47,18,"9-10","2016-11-08 23:18:50","2016-11-08 23:18:50"
2864,725,"ウルシステムズ株式会社",92,17,"10-11","2016-11-08 23:18:51","2016-11-08 23:18:51"
2865,475,"株式会社プロビズモ",84,17,"8-9","2016-11-08 23:18:51","2016-11-08 23:18:51"
2866,350,"株式会社ハナブサネットワークス",84,17,"8-9","2016-11-08 23:18:51","2016-11-08 23:18:51"
2867,510,"楽天トラベル株式会社",80,17,"9-10","2016-11-08 23:18:51","2016-11-08 23:18:51"
2868,350,"株式会社テスク",76,17,"10-11","2016-11-08 23:18:52","2016-11-08 23:18:52"
2869,310,"株式会社MIST solution",75,17,"8-9","2016-11-08 23:18:52","2016-11-08 23:18:52"
2870,400,"有限会社リンクス",74,17,"10-11","2016-11-08 23:18:52","2016-11-08 23:18:52"
2871,350,"株式会社ジェイ・コミュニケーション",73,17,"9-10","2016-11-08 23:18:52","2016-11-08 23:18:52"
2872,450,"株式会社ワイズマン",73,17,"9-10","2016-11-08 23:18:52","2016-11-08 23:18:52"
2875,310,"株式会社インテリジェンス ビジネスソリューションズ",69,17,"8-9","2016-11-08 23:18:52","2016-11-08 23:18:52"
2876,483,"ＣＴＣファーストコンタクト株式会社",68,18,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2877,325,"株式会社マイティークラフト",67,17,"10-11","2016-11-08 23:18:54","2016-11-08 23:18:54"
2878,550,"株式会社イノテック",67,15,"10-11","2016-11-08 23:18:54","2016-11-08 23:18:54"
2879,330,"松電通信株式会社",65,17,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2880,600,"有限会社ローム",65,17,"10-11","2016-11-08 23:18:54","2016-11-08 23:18:54"
2881,950,"オートデスク株式会社",64,17,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2882,383,"ハイブリッジ株式会社",64,17,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2883,450,"大宝工業株式会社",64,14,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2884,330,"株式会社デージーネット",60,17,"9-10","2016-11-08 23:18:54","2016-11-08 23:18:54"
2885,750,"ITKエンジニアリングジャパン株式会社",57,17,"8-9","2016-11-08 23:18:55","2016-11-08 23:18:55"
2886,350,"株式会社アジルコア",57,17,"9-10","2016-11-08 23:18:55","2016-11-08 23:18:55"
2887,517,"フォーサイトシステム株式会社",56,16,"9-10","2016-11-08 23:18:55","2016-11-08 23:18:55"
2888,420,"株式会社アレイエンジニアリング",50,17,"10-11","2016-11-08 23:18:55","2016-11-08 23:18:55"
2894,421,"株式会社Macbee Planet",89,16,"9-10","2016-11-08 23:18:56","2016-11-08 23:18:56"
2896,417,"株式会社ユニマットリック",86,16,"8-9","2016-11-08 23:18:56","2016-11-08 23:18:56"
2898,450,"株式会社ＬＤＨ",80,14,"10-11","2016-11-08 23:18:56","2016-11-08 23:18:56"
2899,413,"株式会社イデアル",78,15,"8-9","2016-11-08 23:18:57","2016-11-08 23:18:57"
2900,617,"エヌ・ティ・ティ・データ・システム技術株式会社",72,16,"10-11","2016-11-08 23:18:57","2016-11-08 23:18:57"
2901,421,"株式会社ベルウェール渋谷",72,16,"10-11","2016-11-08 23:18:57","2016-11-08 23:18:57"
2902,350,"株式会社アイエルアイ総合研究所",72,16,"9-10","2016-11-08 23:18:57","2016-11-08 23:18:57"
2903,430,"ソフトバンクコマース＆サービス株式会社",71,16,"9-10","2016-11-08 23:18:57","2016-11-08 23:18:57"
2904,400,"キャスレーコンサルティング株式会社",71,16,"8-9","2016-11-08 23:18:57","2016-11-08 23:18:57"
2905,590,"富士フイルムソフトウエア株式会社",69,16,"8-9","2016-11-08 23:18:57","2016-11-08 23:18:57"
2906,475,"茨城日立情報サービス株式会社",69,15,"10-11","2016-11-08 23:18:57","2016-11-08 23:18:57"
2907,1050,"日本ティブコソフトウェア株式会社",69,2,"8-9","2016-11-08 23:18:57","2016-11-08 23:18:57"
2908,450,"トランスコスモス(株）",67,16,"9-10","2016-11-08 23:18:59","2016-11-08 23:18:59"
2909,383,"株式会社オフショア",67,8,"9-10","2016-11-08 23:18:59","2016-11-08 23:18:59"
2910,317,"ＤＳＰ株式会社",65,16,"8-9","2016-11-08 23:18:59","2016-11-08 23:18:59"
2911,383,"株式会社エス・エヌ・シー",64,16,"9-10","2016-11-08 23:18:59","2016-11-08 23:18:59"
2912,425,"株式会社ウェブクルー",62,16,"10-11","2016-11-08 23:18:59","2016-11-08 23:18:59"
2913,400,"株式会社エービーケーエスエス",62,16,"10-11","2016-11-08 23:18:59","2016-11-08 23:18:59"
2915,330,"アンダス株式会社",61,16,"9-10","2016-11-08 23:19:00","2016-11-08 23:19:00"
2916,317,"日本商工株式会社",60,16,"8-9","2016-11-08 23:19:00","2016-11-08 23:19:00"
2917,567,"株式会社イーフロンティア",56,13,"9-10","2016-11-08 23:19:00","2016-11-08 23:19:00"
2918,450,"株式会社モス",52,16,"9-10","2016-11-08 23:19:00","2016-11-08 23:19:00"
2919,350,"株式会社ジーク",47,15,"10-11","2016-11-08 23:19:00","2016-11-08 23:19:00"
2920,338,"新日本コンピュータマネジメント株式会社",46,16,"8-9","2016-11-08 23:19:00","2016-11-08 23:19:00"
2930,561,"株式会社フードコネクション",89,15,"10-11","2016-11-08 23:19:02","2016-11-08 23:19:02"
2931,350,"株式会社CSV",86,15,"9-10","2016-11-08 23:19:02","2016-11-08 23:19:02"
2933,390,"株式会社ＱＬＥＡ",81,15,"10-11","2016-11-08 23:19:03","2016-11-08 23:19:03"
2934,350,"株式会社リードウェイ",81,15,"8-9","2016-11-08 23:19:03","2016-11-08 23:19:03"
2935,450,"株式会社利達ソフト",76,15,"9-10","2016-11-08 23:19:03","2016-11-08 23:19:03"
2936,350,"株式会社モバイルサービス",76,15,"9-10","2016-11-08 23:19:03","2016-11-08 23:19:03"
2937,483,"旭システム",75,15,"8-9","2016-11-08 23:19:03","2016-11-08 23:19:03"
2938,413,"株式会社ジャパンコンピューターサービス",70,15,"8-9","2016-11-08 23:19:03","2016-11-08 23:19:03"
2939,750,"ＴＭＩソリューションズ株式会社",70,15,"10-11","2016-11-08 23:19:03","2016-11-08 23:19:03"
2940,370,"アウル株式会社",70,9,"9-10","2016-11-08 23:19:03","2016-11-08 23:19:03"
2941,625,"株式会社ウフル",69,18,"10-11","2016-11-08 23:19:03","2016-11-08 23:19:03"
2942,667,"株式会社エヌ・ティ・ティピー・シーコミュニケーションズ",68,15,"9-10","2016-11-08 23:19:05","2016-11-08 23:19:05"
2943,510,"株式会社スタニングマーケティング",67,15,"9-10","2016-11-08 23:19:05","2016-11-08 23:19:05"
2944,350,"株式会社システムエイド",66,11,"9-10","2016-11-08 23:19:05","2016-11-08 23:19:05"
2945,383,"GMOコマース株式会社",65,15,"10-11","2016-11-08 23:19:05","2016-11-08 23:19:05"
