id,nenshu,"name",rating,rating_count,"daily_hours_worked","created_at","updated_at"
2946,383,"株式会社ＣＡ",65,15,"10-11","2016-11-08 23:19:05","2016-11-08 23:19:05"
2947,350,"株式会社インタラクティブメディアミックス",65,15,"9-10","2016-11-08 23:19:05","2016-11-08 23:19:05"
2948,370,"菱洋インテリジェンス株式会社",64,15,"9-10","2016-11-08 23:19:05","2016-11-08 23:19:05"
2949,550,"株式会社日立情報制御ソリューションズ",63,14,"10-11","2016-11-08 23:19:05","2016-11-08 23:19:05"
2950,350,"ミシュランリサーチアジア株式会社",62,15,"8-9","2016-11-08 23:19:05","2016-11-08 23:19:05"
2951,530,"エー・アンド・アイシステム株式会社",61,13,"8-9","2016-11-08 23:19:06","2016-11-08 23:19:06"
2952,400,"株式会社サイタスマネジメント",57,15,"10-11","2016-11-08 23:19:06","2016-11-08 23:19:06"
2953,500,"株式会社キーポート・ソリューションズ",57,15,"10-11","2016-11-08 23:19:06","2016-11-08 23:19:06"
2954,450,"株式会社サーブネット",57,15,"9-10","2016-11-08 23:19:06","2016-11-08 23:19:06"
2955,450,"コスモ・サイエンス株式会社",57,15,"8-9","2016-11-08 23:19:06","2016-11-08 23:19:06"
2970,300,"株式会社ファントゥ",85,14,"8-9","2016-11-08 23:19:08","2016-11-08 23:19:08"
2972,350,"ソフィー株式会社",78,14,"8-9","2016-11-08 23:19:09","2016-11-08 23:19:09"
2973,367,"アプテック株式会社",76,14,"8-9","2016-11-08 23:19:09","2016-11-08 23:19:09"
2975,317,"ライジングサン企画株式会社",74,14,"8-9","2016-11-08 23:19:09","2016-11-08 23:19:09"
2977,430,"株式会社応用ソフト開発",73,14,"8-9","2016-11-08 23:19:09","2016-11-08 23:19:09"
2978,450,"フェンリル株式会社",72,14,"8-9","2016-11-08 23:19:09","2016-11-08 23:19:09"
2979,400,"株式会社オロ",71,14,"10-11","2016-11-08 23:19:09","2016-11-08 23:19:09"
2980,328,"株式会社Ｃ・Ｓ・Ｒ",69,14,"8-9","2016-11-08 23:19:10","2016-11-08 23:19:10"
2981,517,"マーベリック株式会社",69,14,"10-11","2016-11-08 23:19:10","2016-11-08 23:19:10"
2982,375,"ＪＴＡ株式会社",68,14,"9-10","2016-11-08 23:19:10","2016-11-08 23:19:10"
2983,350,"株式会社ブレーン",68,4,"9-10","2016-11-08 23:19:10","2016-11-08 23:19:10"
2984,483,"株式会社ワイヤーアクション",67,14,"10-11","2016-11-08 23:19:10","2016-11-08 23:19:10"
2986,430,"株式会社システムディ",67,14,"10-11","2016-11-08 23:19:10","2016-11-08 23:19:10"
2987,550,"アムテック株式会社",66,14,"9-10","2016-11-08 23:19:10","2016-11-08 23:19:10"
2988,383,"株式会社ＪＳシステムズ",66,12,"9-10","2016-11-08 23:19:12","2016-11-08 23:19:12"
2989,425,"株式会社ベストプランニング",65,14,"10-11","2016-11-08 23:19:12","2016-11-08 23:19:12"
2990,321,"株式会社セカンドセレクション",65,14,"8-9","2016-11-08 23:19:12","2016-11-08 23:19:12"
2991,317,"株式会社アセンディア",65,14,"9-10","2016-11-08 23:19:12","2016-11-08 23:19:12"
2992,400,"株式会社ブレインズ",64,14,"10-11","2016-11-08 23:19:12","2016-11-08 23:19:12"
2993,300,"アミックテレコム株式会社",64,10,"10-11","2016-11-08 23:19:12","2016-11-08 23:19:12"
2994,450,"株式会社シーエス",61,14,"9-10","2016-11-08 23:19:12","2016-11-08 23:19:12"
2995,550,"株式会社テレワーク",61,14,"10-11","2016-11-08 23:19:12","2016-11-08 23:19:12"
2996,500,"ソフトバンクモバイル サービス株式会社",60,14,"9-10","2016-11-08 23:19:13","2016-11-08 23:19:13"
2998,500,"株式会社グローバル",56,14,"8-9","2016-11-08 23:19:13","2016-11-08 23:19:13"
2999,350,"アイ・メットエレクトロニクス株式会社",48,14,"8-9","2016-11-08 23:19:13","2016-11-08 23:19:13"
3017,393,"マインドフリー株式会社",82,31,"10-11","2016-11-08 23:19:16","2016-11-08 23:19:16"
3021,564,"アクセンチュア・テクノロジー・ソリューションズ株式会社",78,11,"9-10","2016-11-08 23:19:16","2016-11-08 23:19:16"
3022,300,"株式会社ウェルネスライフパートナー",77,13,"8-9","2016-11-08 23:19:16","2016-11-08 23:19:16"
3023,450,"アイシン・インフォテックス株式会社",76,13,"9-10","2016-11-08 23:19:16","2016-11-08 23:19:16"
3025,400,"株式会社ベルウエール",75,13,"9-10","2016-11-08 23:19:17","2016-11-08 23:19:17"
3026,550,"アクシスソフト株式会社",75,10,"9-10","2016-11-08 23:19:17","2016-11-08 23:19:17"
3027,468,"株式会社アイコール",73,13,"10-11","2016-11-08 23:19:17","2016-11-08 23:19:17"
3028,450,"マツハヤ・コーポレーション株式会社",72,13,"9-10","2016-11-08 23:19:17","2016-11-08 23:19:17"
3030,450,"東北インテリジェント通信株式会社",69,13,"8-9","2016-11-08 23:19:17","2016-11-08 23:19:17"
3031,450,"株式会社ディアロネット",68,12,"9-10","2016-11-08 23:19:17","2016-11-08 23:19:17"
3033,417,"株式会社ジェイ・シー・エス",67,9,"10-11","2016-11-08 23:19:18","2016-11-08 23:19:18"
3034,383,"GMO TECH株式会社",66,13,"9-10","2016-11-08 23:19:18","2016-11-08 23:19:18"
3036,307,"株式会社エレファントコミュニケーションズ",64,13,"10-11","2016-11-08 23:19:18","2016-11-08 23:19:18"
3038,450,"株式会社インテグレックス",63,13,"8-9","2016-11-08 23:19:18","2016-11-08 23:19:18"
3039,450,"株式会社テクネス",62,11,"9-10","2016-11-08 23:19:18","2016-11-08 23:19:18"
3041,575,"サイバーリンク株式会社",60,13,"10-11","2016-11-08 23:19:18","2016-11-08 23:19:18"
3042,500,"富士通エフサスシステムズ株式会社",58,13,"9-10","2016-11-08 23:19:20","2016-11-08 23:19:20"
3043,350,"有限会社サイバージュリア",58,13,"9-10","2016-11-08 23:19:20","2016-11-08 23:19:20"
3044,325,"キャムクラフト株式会社",55,13,"8-9","2016-11-08 23:19:20","2016-11-08 23:19:20"
3045,427,"株式会社D",55,13,"8-9","2016-11-08 23:19:20","2016-11-08 23:19:20"
3046,417,"コアテクノ株式会社",52,10,"8-9","2016-11-08 23:19:20","2016-11-08 23:19:20"
3055,450,"アキラ株式会社",86,12,"8-9","2016-11-08 23:19:22","2016-11-08 23:19:22"
3058,550,"株式会社テイク‐ワン",83,12,"9-10","2016-11-08 23:19:22","2016-11-08 23:19:22"
3059,350,"株式会社エンタクルグラフィックス",83,12,"9-10","2016-11-08 23:19:22","2016-11-08 23:19:22"
3060,310,"株式会社クラッチ．",82,12,"8-9","2016-11-08 23:19:22","2016-11-08 23:19:22"
3062,363,"株式会社ペンシル",81,12,"10-11","2016-11-08 23:19:22","2016-11-08 23:19:22"
3063,450,"株式会社ＩＣＯＮ",81,12,"8-9","2016-11-08 23:19:22","2016-11-08 23:19:22"
3064,310,"株式会社リンケージ",79,12,"8-9","2016-11-08 23:19:23","2016-11-08 23:19:23"
3066,400,"株式会社ティーアイエス",75,12,"9-10","2016-11-08 23:19:23","2016-11-08 23:19:23"
3067,450,"サンユー株式会社",75,12,"9-10","2016-11-08 23:19:23","2016-11-08 23:19:23"
3068,600,"全日空システム企画株式会社",75,11,"9-10","2016-11-08 23:19:23","2016-11-08 23:19:23"
3070,410,"株式会社インターライフメディア",70,12,"10-11","2016-11-08 23:19:24","2016-11-08 23:19:24"
3071,417,"株式会社アイサイト",70,9,"9-10","2016-11-08 23:19:24","2016-11-08 23:19:24"
3072,400,"ジェイズ・コミュニケーション株式会社",69,12,"9-10","2016-11-08 23:19:24","2016-11-08 23:19:24"
3074,483,"エヌシーアイ株式会社",69,12,"10-11","2016-11-08 23:19:24","2016-11-08 23:19:24"
3075,400,"株式会社テイルウィンドシステム",68,12,"8-9","2016-11-08 23:19:24","2016-11-08 23:19:24"
3076,850,"株式会社つなぐネットコミュニケーションズ",68,12,"9-10","2016-11-08 23:19:24","2016-11-08 23:19:24"
3077,550,"アリババ株式会社",68,10,"8-9","2016-11-08 23:19:24","2016-11-08 23:19:24"
3078,450,"株式会社ユーティル",66,12,"9-10","2016-11-08 23:19:25","2016-11-08 23:19:25"
3079,450,"株式会社ヴォイエンシー",66,11,"8-9","2016-11-08 23:19:25","2016-11-08 23:19:25"
3080,450,"株式会社デネット",65,12,"8-9","2016-11-08 23:19:25","2016-11-08 23:19:25"
3081,350,"エルソフト株式会社",64,12,"9-10","2016-11-08 23:19:25","2016-11-08 23:19:25"
3082,350,"バーチャルコミュニケーションズ株式会社",64,12,"8-9","2016-11-08 23:19:25","2016-11-08 23:19:25"
3084,950,"エフセキュア株式会社",64,4,"9-10","2016-11-08 23:19:25","2016-11-08 23:19:25"
3086,550,"日本郵政インフォメーションテクノロジー株式会社",62,12,"9-10","2016-11-08 23:19:26","2016-11-08 23:19:26"
3087,317,"株式会社コンピューター・プランニング・リサーチ",61,12,"8-9","2016-11-08 23:19:26","2016-11-08 23:19:26"
3088,550,"株式会社ワイヤ・アンド・ワイヤレス",57,12,"9-10","2016-11-08 23:19:26","2016-11-08 23:19:26"
3089,650,"株式会社オークネット",56,12,"8-9","2016-11-08 23:19:26","2016-11-08 23:19:26"
3090,350,"株式会社ユビキタスエンターテインメント",55,12,"9-10","2016-11-08 23:19:26","2016-11-08 23:19:26"
3093,317,"ジグソー株式会社",50,11,"9-10","2016-11-08 23:19:28","2016-11-08 23:19:28"
3094,438,"イートラスト株式会社",43,12,"9-10","2016-11-08 23:19:28","2016-11-08 23:19:28"
3112,300,"テレック株式会社",88,11,"8-9","2016-11-08 23:19:31","2016-11-08 23:19:31"
3114,510,"株式会社富士通中部システムズ",79,11,"10-11","2016-11-08 23:19:32","2016-11-08 23:19:32"
3115,350,"株式会社ビーアイテイ",77,11,"9-10","2016-11-08 23:19:32","2016-11-08 23:19:32"
3116,483,"バブ日立ソフト株式会社",76,6,"8-9","2016-11-08 23:19:32","2016-11-08 23:19:32"
3117,496,"株式会社Ｓｐｅｅｅ",75,11,"10-11","2016-11-08 23:19:32","2016-11-08 23:19:32"
3119,717,"ＮＴＴデータ先端技術株式会社",73,11,"9-10","2016-11-08 23:19:32","2016-11-08 23:19:32"
3120,350,"アライアンス・コア株式会社",73,11,"9-10","2016-11-08 23:19:32","2016-11-08 23:19:32"
3121,383,"株式会社エニーカンパニー",73,11,"8-9","2016-11-08 23:19:32","2016-11-08 23:19:32"
3122,483,"ネオアクシス株式会社",72,9,"10-11","2016-11-08 23:19:32","2016-11-08 23:19:32"
3123,583,"株式会社ラムダシステムズ",71,11,"8-9","2016-11-08 23:19:33","2016-11-08 23:19:33"
3124,550,"株式会社ＳＴＮｅｔ",71,11,"9-10","2016-11-08 23:19:33","2016-11-08 23:19:33"
3125,350,"北海道CMC株式会社",71,11,"8-9","2016-11-08 23:19:33","2016-11-08 23:19:33"
3126,417,"アウトソーシング株式会社",69,11,"9-10","2016-11-08 23:19:33","2016-11-08 23:19:33"
3128,400,"株式会社アイ・シー・アール",67,11,"10-11","2016-11-08 23:19:33","2016-11-08 23:19:33"
3130,450,"株式会社ユニコン",67,8,"8-9","2016-11-08 23:19:34","2016-11-08 23:19:34"
3131,300,"株式会社グランドメディア",66,11,"10-11","2016-11-08 23:19:34","2016-11-08 23:19:34"
3132,350,"株式会社アルトビジョン",66,8,"10-11","2016-11-08 23:19:34","2016-11-08 23:19:34"
3133,325,"株式会社サイバーマーケティング",65,11,"9-10","2016-11-08 23:19:34","2016-11-08 23:19:34"
3134,450,"株式会社ベッコアメ・インターネット",64,11,"8-9","2016-11-08 23:19:34","2016-11-08 23:19:34"
3135,650,"株式会社トップゲート",63,11,"8-9","2016-11-08 23:19:34","2016-11-08 23:19:34"
3136,300,"株式会社オレンジ社",63,5,"9-10","2016-11-08 23:19:34","2016-11-08 23:19:34"
3137,450,"株式会社日立ハイテクソリューションズ",63,10,"8-9","2016-11-08 23:19:34","2016-11-08 23:19:34"
3138,350,"株式会社シダン",62,11,"8-9","2016-11-08 23:19:34","2016-11-08 23:19:34"
3139,350,"株式会社カズテクニカ",60,11,"10-11","2016-11-08 23:19:36","2016-11-08 23:19:36"
3140,350,"株式会社日本自動車情報サービス",60,5,"9-10","2016-11-08 23:19:36","2016-11-08 23:19:36"
3141,400,"株式会社アドバンテージ・サイエンス",60,11,"8-9","2016-11-08 23:19:36","2016-11-08 23:19:36"
3142,383,"西武通信株式会社",58,7,"10-11","2016-11-08 23:19:36","2016-11-08 23:19:36"
3143,400,"株式会社サスライト",55,11,"8-9","2016-11-08 23:19:36","2016-11-08 23:19:36"
3155,550,"株式会社ブレイク・フィールド社",90,10,"9-10","2016-11-08 23:19:39","2016-11-08 23:19:39"
3161,1036,"ヴイエムウェア株式会社",85,10,"10-11","2016-11-08 23:19:40","2016-11-08 23:19:40"
3164,350,"株式会社イデアルアーキテクツ",80,10,"9-10","2016-11-08 23:19:40","2016-11-08 23:19:40"
3166,430,"株式会社NLNジャパン",78,10,"8-9","2016-11-08 23:19:40","2016-11-08 23:19:40"
3167,300,"株式会社U'eyes Design",77,10,"8-9","2016-11-08 23:19:40","2016-11-08 23:19:40"
3168,530,"ソースネクスト株式会社",76,10,"10-11","2016-11-08 23:19:40","2016-11-08 23:19:40"
3169,550,"株式会社フォーミックス",76,10,"9-10","2016-11-08 23:19:40","2016-11-08 23:19:40"
3170,483,"ADLINKジャパン株式会社",75,10,"8-9","2016-11-08 23:19:41","2016-11-08 23:19:41"
3171,317,"株式会社CRドットアイ",75,10,"9-10","2016-11-08 23:19:41","2016-11-08 23:19:41"
3172,417,"株式会社リベルワークス",75,10,"8-9","2016-11-08 23:19:41","2016-11-08 23:19:41"
3173,400,"株式会社グレイスケール",73,10,"10-11","2016-11-08 23:19:41","2016-11-08 23:19:41"
3174,575,"株式会社Ｄ２Ｃ",72,10,"9-10","2016-11-08 23:19:41","2016-11-08 23:19:41"
3175,383,"株式会社ウェブレッジ",71,10,"9-10","2016-11-08 23:19:41","2016-11-08 23:19:41"
3176,350,"株式会社AIM",70,7,"10-11","2016-11-08 23:19:41","2016-11-08 23:19:41"
3179,650,"フュージョン・コミュニケーションズ株式会社",67,10,"9-10","2016-11-08 23:19:42","2016-11-08 23:19:42"
3180,350,"ひまわりネットワーク株式会社",67,10,"8-9","2016-11-08 23:19:42","2016-11-08 23:19:42"
3181,490,"株式会社ニューフォリア",67,10,"10-11","2016-11-08 23:19:42","2016-11-08 23:19:42"
3183,850,"日本電気航空宇宙システム株式会社",67,8,"9-10","2016-11-08 23:19:42","2016-11-08 23:19:42"
3184,567,"株式会社富士通アドバンストソリューションズ",64,10,"9-10","2016-11-08 23:19:42","2016-11-08 23:19:42"
3185,400,"株式会社ジー・イー・エヌ",62,10,"8-9","2016-11-08 23:19:42","2016-11-08 23:19:42"
3186,417,"株式会社i-NOS",61,10,"8-9","2016-11-08 23:19:44","2016-11-08 23:19:44"
3187,350,"株式会社エービーシー・ジャパン",61,10,"8-9","2016-11-08 23:19:44","2016-11-08 23:19:44"
3189,683,"エイアイジーシステムズ株式会社",61,9,"8-9","2016-11-08 23:19:44","2016-11-08 23:19:44"
3191,450,"株式会社ライジングソフト",57,10,"9-10","2016-11-08 23:19:45","2016-11-08 23:19:45"
3192,490,"株式会社食文化",57,6,"10-11","2016-11-08 23:19:45","2016-11-08 23:19:45"
3193,400,"株式会社菱和テレコム",55,10,"9-10","2016-11-08 23:19:45","2016-11-08 23:19:45"
3194,410,"株式会社ベストロン",54,10,"8-9","2016-11-08 23:19:45","2016-11-08 23:19:45"
3195,450,"株式会社アマダシステムズ",54,2,"9-10","2016-11-08 23:19:45","2016-11-08 23:19:45"
3196,350,"株式会社トータルオーエーシステムズ",52,10,"10-11","2016-11-08 23:19:45","2016-11-08 23:19:45"
3237,450,"株式会社エムジエク",94,9,"9-10","2016-11-08 23:19:53","2016-11-08 23:19:53"
3241,317,"RIDE MEDIA&DESIGN株式会社",76,9,"9-10","2016-11-08 23:19:53","2016-11-08 23:19:53"
3242,300,"株式会社アクティブライフ",73,9,"8-9","2016-11-08 23:19:53","2016-11-08 23:19:53"
3243,350,"株式会社テクロス",73,9,"9-10","2016-11-08 23:19:53","2016-11-08 23:19:53"
3244,468,"DIRインフォメーションシステムズ株式会社",72,9,"9-10","2016-11-08 23:19:54","2016-11-08 23:19:54"
3245,450,"一般財団法人日本気象協会",70,9,"8-9","2016-11-08 23:19:54","2016-11-08 23:19:54"
3246,400,"株式会社アイエンター",69,9,"8-9","2016-11-08 23:19:54","2016-11-08 23:19:54"
3247,600,"東芝システムテクノロジー株式会社",68,10,"8-9","2016-11-08 23:19:54","2016-11-08 23:19:54"
3249,325,"株式会社アサカ理研",65,9,"9-10","2016-11-08 23:19:54","2016-11-08 23:19:54"
3250,450,"株式会社ワイイーシーソリューションズ",65,9,"9-10","2016-11-08 23:19:54","2016-11-08 23:19:54"
3252,750,"株式会社フリークラフト",64,9,"10-11","2016-11-08 23:19:55","2016-11-08 23:19:55"
3253,300,"ＡＴＳ株式会社",63,5,"9-10","2016-11-08 23:19:55","2016-11-08 23:19:55"
3257,350,"株式会社インフォスクウェア",58,9,"8-9","2016-11-08 23:19:55","2016-11-08 23:19:55"
3259,350,"株式会社ゼロマーケティング ",56,9,"8-9","2016-11-08 23:19:55","2016-11-08 23:19:55"
3261,470,"株式会社メイズ",55,9,"9-10","2016-11-08 23:19:56","2016-11-08 23:19:56"
3263,350,"株式会社ジェニシス",48,9,"8-9","2016-11-08 23:19:56","2016-11-08 23:19:56"
3292,750,"株式会社セレス",91,8,"9-10","2016-11-08 23:20:01","2016-11-08 23:20:01"
3293,750,"エイチフロンティア株式会社",91,8,"10-11","2016-11-08 23:20:01","2016-11-08 23:20:01"
3295,350,"株式会社OTOSYS",90,8,"8-9","2016-11-08 23:20:02","2016-11-08 23:20:02"
3297,350,"アエスト株式会社",88,8,"8-9","2016-11-08 23:20:02","2016-11-08 23:20:02"
3302,375,"株式会社クラヴィス",82,8,"8-9","2016-11-08 23:20:03","2016-11-08 23:20:03"
3303,593,"株式会社はてな",81,8,"8-9","2016-11-08 23:20:03","2016-11-08 23:20:03"
3304,350,"ソネットビジネスアソシエイツ株式会社",80,8,"9-10","2016-11-08 23:20:03","2016-11-08 23:20:03"
3306,300,"株式会社インサット",79,8,"8-9","2016-11-08 23:20:03","2016-11-08 23:20:03"
3309,350,"株式会社アイティアイ",79,8,"8-9","2016-11-08 23:20:03","2016-11-08 23:20:03"
3310,307,"株式会社OneHundred ",79,8,"10-11","2016-11-08 23:20:03","2016-11-08 23:20:03"
3312,575,"株式会社EnMan Corporation",78,7,"8-9","2016-11-08 23:20:04","2016-11-08 23:20:04"
3316,490,"株式会社コンフィデンス",76,8,"10-11","2016-11-08 23:20:04","2016-11-08 23:20:04"
3317,300,"株式会社八雲ソフトウェア",76,8,"8-9","2016-11-08 23:20:04","2016-11-08 23:20:04"
3318,400,"株式会社ＥＤＵＣＯＭ",75,8,"10-11","2016-11-08 23:20:05","2016-11-08 23:20:05"
3319,450,"株式会社アベリオシステムズ",75,8,"8-9","2016-11-08 23:20:05","2016-11-08 23:20:05"
3323,550,"株式会社システムエージェントジャパン",74,8,"9-10","2016-11-08 23:20:05","2016-11-08 23:20:05"
3324,417,"株式会社ビーコンインフォメーションテクノロジー",74,6,"10-11","2016-11-08 23:20:05","2016-11-08 23:20:05"
3326,350,"トラッシュブリーフィング合同会社",73,8,"9-10","2016-11-08 23:20:07","2016-11-08 23:20:07"
3327,700,"株式会社エイチ・ティー・エル",72,8,"8-9","2016-11-08 23:20:07","2016-11-08 23:20:07"
3328,430,"株式会社パートナー",71,8,"9-10","2016-11-08 23:20:07","2016-11-08 23:20:07"
3329,970,"株式会社日立システムズ",70,8,"8-9","2016-11-08 23:20:07","2016-11-08 23:20:07"
3330,417,"株式会社グローバルキャスト",70,8,"10-11","2016-11-08 23:20:07","2016-11-08 23:20:07"
3332,600,"株式会社AZITO",69,8,"9-10","2016-11-08 23:20:07","2016-11-08 23:20:07"
3333,600,"ウィプロ・ジャパン株式会社",69,8,"9-10","2016-11-08 23:20:07","2016-11-08 23:20:07"
3336,350,"株式会社アクティブデザイン",66,8,"9-10","2016-11-08 23:20:08","2016-11-08 23:20:08"
3337,383,"アイオステクノロジー株式会社",65,8,"9-10","2016-11-08 23:20:08","2016-11-08 23:20:08"
3338,400,"日本ユニシステム株式会社",65,8,"9-10","2016-11-08 23:20:08","2016-11-08 23:20:08"
3339,500,"ｄＳＰＡＣＥ　Ｊａｐａｎ株式会社",65,8,"10-11","2016-11-08 23:20:08","2016-11-08 23:20:08"
3340,350,"株式会社アドバンス",64,7,"9-10","2016-11-08 23:20:09","2016-11-08 23:20:09"
3341,417,"アスカ・クリエイション株式会社",64,8,"10-11","2016-11-08 23:20:09","2016-11-08 23:20:09"
3342,517,"三信ネットワークサービス株式会社",63,8,"8-9","2016-11-08 23:20:09","2016-11-08 23:20:09"
3344,350,"シーティーシー・システムオペレーションズ株式会社",63,8,"9-10","2016-11-08 23:20:09","2016-11-08 23:20:09"
3345,717,"リンクシェア・ジャパン株式会社",63,7,"10-11","2016-11-08 23:20:09","2016-11-08 23:20:09"
3346,325,"アイビーシー株式会社",63,8,"10-11","2016-11-08 23:20:09","2016-11-08 23:20:09"
3348,450,"日立ソフトシステムデザイン株式会社",55,8,"9-10","2016-11-08 23:20:11","2016-11-08 23:20:11"
3349,550,"株式会社アーウィン",53,8,"10-11","2016-11-08 23:20:11","2016-11-08 23:20:11"
3368,317,"Ｓ＆Ｅパートナーズ株式会社",91,7,"8-9","2016-11-08 23:20:15","2016-11-08 23:20:15"
3369,350,"株式会社フリープロモーション",85,7,"9-10","2016-11-08 23:20:15","2016-11-08 23:20:15"
3372,533,"株式会社ＮＴＴ東日本－南関東",83,7,"8-9","2016-11-08 23:20:17","2016-11-08 23:20:17"
3376,430,"株式会社ドリーム・アーツ沖縄",78,7,"9-10","2016-11-08 23:20:17","2016-11-08 23:20:17"
3378,300,"ライジングテクノ株式会社",77,7,"8-9","2016-11-08 23:20:17","2016-11-08 23:20:17"
3380,500,"ニュートン・コンサルティング株式会社",75,7,"9-10","2016-11-08 23:20:18","2016-11-08 23:20:18"
3381,500,"株式会社アトレ",75,7,"8-9","2016-11-08 23:20:18","2016-11-08 23:20:18"
3382,550,"株式会社プレスク",74,13,"8-9","2016-11-08 23:20:18","2016-11-08 23:20:18"
3384,383,"株式会社テレホンリース",71,7,"8-9","2016-11-08 23:20:18","2016-11-08 23:20:18"
3385,350,"株式会社インターオフィス",71,7,"8-9","2016-11-08 23:20:18","2016-11-08 23:20:18"
3386,450,"株式会社メルカリ",70,7,"8-9","2016-11-08 23:20:18","2016-11-08 23:20:18"
3387,400,"グローバル・テクノロジー・デザイン株式会社",69,7,"9-10","2016-11-08 23:20:18","2016-11-08 23:20:18"
3388,350,"株式会社三貴",69,7,"10-11","2016-11-08 23:20:19","2016-11-08 23:20:19"
3390,300,"株式会社ＲＩＮＥＴ",68,7,"8-9","2016-11-08 23:20:19","2016-11-08 23:20:19"
3391,383,"株式会社マウス",67,7,"8-9","2016-11-08 23:20:19","2016-11-08 23:20:19"
3392,417,"株式会社メディアインテグレーション",67,7,"9-10","2016-11-08 23:20:19","2016-11-08 23:20:19"
3393,400,"株式会社テルヤ",67,6,"9-10","2016-11-08 23:20:19","2016-11-08 23:20:19"
3394,317,"財団法人日本交通公社",66,7,"9-10","2016-11-08 23:20:19","2016-11-08 23:20:19"
3395,770,"ウイングアーク１ｓｔ株式会社",66,7,"9-10","2016-11-08 23:20:21","2016-11-08 23:20:21"
3396,450,"株式会社ベネッセＭＣＭ",66,9,"9-10","2016-11-08 23:20:21","2016-11-08 23:20:21"
3397,330,"株式会社ジェイウェルドットコム",66,7,"8-9","2016-11-08 23:20:21","2016-11-08 23:20:21"
3398,317,"株式会社ファッションウォーカー",65,7,"10-11","2016-11-08 23:20:21","2016-11-08 23:20:21"
3399,607,"株式会社NTTデータMSE",64,7,"9-10","2016-11-08 23:20:21","2016-11-08 23:20:21"
3400,450,"イー・アソシエイツ株式会社",64,7,"8-9","2016-11-08 23:20:21","2016-11-08 23:20:21"
3401,383,"エルコムウォーク株式会社",64,7,"10-11","2016-11-08 23:20:21","2016-11-08 23:20:21"
3402,400,"株式会社ＣＳＣソリューションズ",63,7,"10-11","2016-11-08 23:20:21","2016-11-08 23:20:21"
3403,350,"エレクス株式会社",61,7,"9-10","2016-11-08 23:20:22","2016-11-08 23:20:22"
3404,450,"株式会社インテリジェントシステム",61,7,"10-11","2016-11-08 23:20:22","2016-11-08 23:20:22"
3405,450,"株式会社エンジン",61,7,"9-10","2016-11-08 23:20:22","2016-11-08 23:20:22"
3406,550,"株式会社横浜インプラントセンター",61,7,"9-10","2016-11-08 23:20:22","2016-11-08 23:20:22"
3407,350,"デジット株式会社",58,7,"10-11","2016-11-08 23:20:22","2016-11-08 23:20:22"
3408,400,"株式会社ＳＡＶＡＷＡＹ",53,7,"8-9","2016-11-08 23:20:22","2016-11-08 23:20:22"
3410,530,"アルテリア・ネットワークス株式会社",50,7,"8-9","2016-11-08 23:20:22","2016-11-08 23:20:22"
3411,383,"コンピューターサイエンス株式会社",48,7,"9-10","2016-11-08 23:20:22","2016-11-08 23:20:22"
3424,430,"株式会社アイモバイル",92,6,"9-10","2016-11-08 23:20:26","2016-11-08 23:20:26"
3432,550,"株式会社AppBank Store",87,6,"8-9","2016-11-08 23:20:27","2016-11-08 23:20:27"
3434,450,"GMOくまポン株式会社",87,6,"9-10","2016-11-08 23:20:27","2016-11-08 23:20:27"
3436,425,"エクサ・システムプランニング株式会社",86,6,"8-9","2016-11-08 23:20:27","2016-11-08 23:20:27"
3437,350,"株式会社Y’s&partners",86,6,"8-9","2016-11-08 23:20:27","2016-11-08 23:20:27"
3447,417,"株式会社ベースメントファクトリープロダクション",84,6,"10-11","2016-11-08 23:20:30","2016-11-08 23:20:30"
3453,550,"株式会社グロース",81,6,"8-9","2016-11-08 23:20:30","2016-11-08 23:20:30"
3454,300,"株式会社フロム・ソフトウェア",80,6,"10-11","2016-11-08 23:20:30","2016-11-08 23:20:30"
3456,550,"株式会社エボルブ",80,6,"9-10","2016-11-08 23:20:31","2016-11-08 23:20:31"
3458,350,"ワンダークエスト株式会社",80,6,"8-9","2016-11-08 23:20:31","2016-11-08 23:20:31"
